userId	geneSymbol	geneName	entrezgene	gLink
Ggact	Ggact	gamma-glutamylamine cyclotransferase	223267	https://www.ncbi.nlm.nih.gov/gene/?term=223267
Oasl2	Oasl2	2'-5' oligoadenylate synthetase-like 2	23962	https://www.ncbi.nlm.nih.gov/gene/?term=23962
Prex1	Prex1	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 1	277360	https://www.ncbi.nlm.nih.gov/gene/?term=277360
Tsc22d4	Tsc22d4	TSC22 domain family, member 4	78829	https://www.ncbi.nlm.nih.gov/gene/?term=78829
Rcn3	Rcn3	reticulocalbin 3, EF-hand calcium binding domain	52377	https://www.ncbi.nlm.nih.gov/gene/?term=52377
Orai3	Orai3	ORAI calcium release-activated calcium modulator 3	269999	https://www.ncbi.nlm.nih.gov/gene/?term=269999
Cyp4v3	Cyp4v3	cytochrome P450, family 4, subfamily v, polypeptide 3	102294	https://www.ncbi.nlm.nih.gov/gene/?term=102294
Rplp1	Rplp1	ribosomal protein, large, P1	56040	https://www.ncbi.nlm.nih.gov/gene/?term=56040
Naga	Naga	N-acetyl galactosaminidase, alpha	17939	https://www.ncbi.nlm.nih.gov/gene/?term=17939
Rfx3	Rfx3	regulatory factor X, 3 (influences HLA class II expression)	19726	https://www.ncbi.nlm.nih.gov/gene/?term=19726
Gfm2	Gfm2	G elongation factor, mitochondrial 2	320806	https://www.ncbi.nlm.nih.gov/gene/?term=320806
Itga7	Itga7	integrin alpha 7	16404	https://www.ncbi.nlm.nih.gov/gene/?term=16404
S100a10	S100a10	S100 calcium binding protein A10 (calpactin)	20194	https://www.ncbi.nlm.nih.gov/gene/?term=20194
Dguok	Dguok	deoxyguanosine kinase	27369	https://www.ncbi.nlm.nih.gov/gene/?term=27369
Rasa4	Rasa4	RAS p21 protein activator 4	54153	https://www.ncbi.nlm.nih.gov/gene/?term=54153
Fdps	Fdps	farnesyl diphosphate synthetase	110196	https://www.ncbi.nlm.nih.gov/gene/?term=110196
Gna12	Gna12	guanine nucleotide binding protein, alpha 12	14673	https://www.ncbi.nlm.nih.gov/gene/?term=14673
Slc12a4	Slc12a4	solute carrier family 12, member 4	20498	https://www.ncbi.nlm.nih.gov/gene/?term=20498
Plod1	Plod1	procollagen-lysine, 2-oxoglutarate 5-dioxygenase 1	18822	https://www.ncbi.nlm.nih.gov/gene/?term=18822
Zfp217	Zfp217	zinc finger protein 217	228913	https://www.ncbi.nlm.nih.gov/gene/?term=228913
Npepl1	Npepl1	aminopeptidase-like 1	228961	https://www.ncbi.nlm.nih.gov/gene/?term=228961
Cpq	Cpq	carboxypeptidase Q	54381	https://www.ncbi.nlm.nih.gov/gene/?term=54381
Rab27a	Rab27a	RAB27A, member RAS oncogene family	11891	https://www.ncbi.nlm.nih.gov/gene/?term=11891
Ripk1	Ripk1	receptor (TNFRSF)-interacting serine-threonine kinase 1	19766	https://www.ncbi.nlm.nih.gov/gene/?term=19766
Tfcp2l1	Tfcp2l1	transcription factor CP2-like 1	81879	https://www.ncbi.nlm.nih.gov/gene/?term=81879
Anxa5	Anxa5	annexin A5	11747	https://www.ncbi.nlm.nih.gov/gene/?term=11747
S100b	S100b	S100 protein, beta polypeptide, neural	20203	https://www.ncbi.nlm.nih.gov/gene/?term=20203
Folh1	Folh1	folate hydrolase 1	53320	https://www.ncbi.nlm.nih.gov/gene/?term=53320
Rpl10a	Rpl10a	ribosomal protein L10A	19896	https://www.ncbi.nlm.nih.gov/gene/?term=19896
Abcb1b	Abcb1b	ATP-binding cassette, sub-family B (MDR/TAP), member 1B	18669	https://www.ncbi.nlm.nih.gov/gene/?term=18669
Nek6	Nek6	NIMA (never in mitosis gene a)-related expressed kinase 6	59126	https://www.ncbi.nlm.nih.gov/gene/?term=59126
Arl2bp	Arl2bp	ADP-ribosylation factor-like 2 binding protein	107566	https://www.ncbi.nlm.nih.gov/gene/?term=107566
Lims1	Lims1	LIM and senescent cell antigen-like domains 1	110829	https://www.ncbi.nlm.nih.gov/gene/?term=110829
Nsun7	Nsun7	NOL1/NOP2/Sun domain family, member 7	70918	https://www.ncbi.nlm.nih.gov/gene/?term=70918
Kcnj10	Kcnj10	potassium inwardly-rectifying channel, subfamily J, member 10	16513	https://www.ncbi.nlm.nih.gov/gene/?term=16513
Scrib	Scrib	scribbled planar cell polarity	105782	https://www.ncbi.nlm.nih.gov/gene/?term=105782
Crlf2	Crlf2	cytokine receptor-like factor 2	57914	https://www.ncbi.nlm.nih.gov/gene/?term=57914
Lix1	Lix1	limb and CNS expressed 1	66643	https://www.ncbi.nlm.nih.gov/gene/?term=66643
Cyb5r1	Cyb5r1	cytochrome b5 reductase 1	72017	https://www.ncbi.nlm.nih.gov/gene/?term=72017
Hsd17b7	Hsd17b7	hydroxysteroid (17-beta) dehydrogenase 7	15490	https://www.ncbi.nlm.nih.gov/gene/?term=15490
S100a11	S100a11	S100 calcium binding protein A11	20195	https://www.ncbi.nlm.nih.gov/gene/?term=20195
Wasf2	Wasf2	WAS protein family, member 2	242687	https://www.ncbi.nlm.nih.gov/gene/?term=242687
Tpt1	Tpt1	tumor protein, translationally-controlled 1	22070	https://www.ncbi.nlm.nih.gov/gene/?term=22070
Gm6166	Gm6166	fatty acid-binding protein, epidermal-like	101056162	https://www.ncbi.nlm.nih.gov/gene/?term=101056162
Hspb11	Hspb11	heat shock protein family B (small), member 11	72938	https://www.ncbi.nlm.nih.gov/gene/?term=72938
Lca5	Lca5	Leber congenital amaurosis 5 (human)	75782	https://www.ncbi.nlm.nih.gov/gene/?term=75782
Ndp	Ndp	Norrie disease (pseudoglioma) (human)	17986	https://www.ncbi.nlm.nih.gov/gene/?term=17986
Glt8d1	Glt8d1	glycosyltransferase 8 domain containing 1	76485	https://www.ncbi.nlm.nih.gov/gene/?term=76485
Fxyd5	Fxyd5	FXYD domain-containing ion transport regulator 5	18301	https://www.ncbi.nlm.nih.gov/gene/?term=18301
Cbfb	Cbfb	core binding factor beta	12400	https://www.ncbi.nlm.nih.gov/gene/?term=12400
Ifnar2	Ifnar2	interferon (alpha and beta) receptor 2	15976	https://www.ncbi.nlm.nih.gov/gene/?term=15976
Galnt4	Galnt4	polypeptide N-acetylgalactosaminyltransferase 4	14426	https://www.ncbi.nlm.nih.gov/gene/?term=14426
Adamts1	Adamts1	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 1	11504	https://www.ncbi.nlm.nih.gov/gene/?term=11504
Nhsl1	Nhsl1	NHS-like 1	215819	https://www.ncbi.nlm.nih.gov/gene/?term=215819
Kank2	Kank2	KN motif and ankyrin repeat domains 2	235041	https://www.ncbi.nlm.nih.gov/gene/?term=235041
Pomt1	Pomt1	protein-O-mannosyltransferase 1	99011	https://www.ncbi.nlm.nih.gov/gene/?term=99011
Rps18	Rps18	ribosomal protein S18	20084	https://www.ncbi.nlm.nih.gov/gene/?term=20084
Slc25a18	Slc25a18	solute carrier family 25 (mitochondrial carrier), member 18	71803	https://www.ncbi.nlm.nih.gov/gene/?term=71803
Iqgap1	Iqgap1	IQ motif containing GTPase activating protein 1	29875	https://www.ncbi.nlm.nih.gov/gene/?term=29875
Gyg	Gyg	glycogenin	27357	https://www.ncbi.nlm.nih.gov/gene/?term=27357
Adamts16	Adamts16	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 16	271127	https://www.ncbi.nlm.nih.gov/gene/?term=271127
Fbln2	Fbln2	fibulin 2	14115	https://www.ncbi.nlm.nih.gov/gene/?term=14115
Plekhd1	Plekhd1	pleckstrin homology domain containing, family D (with coiled-coil domains) member 1	217682	https://www.ncbi.nlm.nih.gov/gene/?term=217682
Glis3	Glis3	GLIS family zinc finger 3	226075	https://www.ncbi.nlm.nih.gov/gene/?term=226075
Olig1	Olig1	oligodendrocyte transcription factor 1	50914	https://www.ncbi.nlm.nih.gov/gene/?term=50914
Fam161a	Fam161a	family with sequence similarity 161, member A	73873	https://www.ncbi.nlm.nih.gov/gene/?term=73873
Slc2a5	Slc2a5	solute carrier family 2 (facilitated glucose transporter), member 5	56485	https://www.ncbi.nlm.nih.gov/gene/?term=56485
Rps10	Rps10	ribosomal protein S10	67097	https://www.ncbi.nlm.nih.gov/gene/?term=67097
Flna	Flna	filamin, alpha	192176	https://www.ncbi.nlm.nih.gov/gene/?term=192176
Cd44	Cd44	CD44 antigen	12505	https://www.ncbi.nlm.nih.gov/gene/?term=12505
Slc25a24	Slc25a24	solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 24	229731	https://www.ncbi.nlm.nih.gov/gene/?term=229731
Rps2	Rps2	ribosomal protein S2	16898	https://www.ncbi.nlm.nih.gov/gene/?term=16898
Rpl7	Rpl7	ribosomal protein L7	19989	https://www.ncbi.nlm.nih.gov/gene/?term=19989
Dapp1	Dapp1	dual adaptor for phosphotyrosine and 3-phosphoinositides 1	26377	https://www.ncbi.nlm.nih.gov/gene/?term=26377
Add3	Add3	adducin 3 (gamma)	27360	https://www.ncbi.nlm.nih.gov/gene/?term=27360
Rassf4	Rassf4	Ras association (RalGDS/AF-6) domain family member 4	213391	https://www.ncbi.nlm.nih.gov/gene/?term=213391
Smoc2	Smoc2	SPARC related modular calcium binding 2	64074	https://www.ncbi.nlm.nih.gov/gene/?term=64074
Creb3l2	Creb3l2	cAMP responsive element binding protein 3-like 2	208647	https://www.ncbi.nlm.nih.gov/gene/?term=208647
Zc3hav1	Zc3hav1	zinc finger CCCH type, antiviral 1	78781	https://www.ncbi.nlm.nih.gov/gene/?term=78781
Tmem29	Tmem29	transmembrane protein 29	382245	https://www.ncbi.nlm.nih.gov/gene/?term=382245
Vwf	Vwf	Von Willebrand factor	22371	https://www.ncbi.nlm.nih.gov/gene/?term=22371
Gtf2h2	Gtf2h2	general transcription factor II H, polypeptide 2	23894	https://www.ncbi.nlm.nih.gov/gene/?term=23894
Tubb6	Tubb6	tubulin, beta 6 class V	67951	https://www.ncbi.nlm.nih.gov/gene/?term=67951
Chrd	Chrd	chordin	12667	https://www.ncbi.nlm.nih.gov/gene/?term=12667
Itga1	Itga1	integrin alpha 1	109700	https://www.ncbi.nlm.nih.gov/gene/?term=109700
Serpinf1	Serpinf1	serine (or cysteine) peptidase inhibitor, clade F, member 1	20317	https://www.ncbi.nlm.nih.gov/gene/?term=20317
Stard4	Stard4	StAR-related lipid transfer (START) domain containing 4	170459	https://www.ncbi.nlm.nih.gov/gene/?term=170459
Rpl41	Rpl41	ribosomal protein L41	67945	https://www.ncbi.nlm.nih.gov/gene/?term=67945
Glud1	Glud1	glutamate dehydrogenase 1	14661	https://www.ncbi.nlm.nih.gov/gene/?term=14661
Mmd2	Mmd2	monocyte to macrophage differentiation-associated 2	75104	https://www.ncbi.nlm.nih.gov/gene/?term=75104
Rcsd1	Rcsd1	RCSD domain containing 1	226594	https://www.ncbi.nlm.nih.gov/gene/?term=226594
Fcgrt	Fcgrt	Fc receptor, IgG, alpha chain transporter	14132	https://www.ncbi.nlm.nih.gov/gene/?term=14132
Il6st	Il6st	interleukin 6 signal transducer	16195	https://www.ncbi.nlm.nih.gov/gene/?term=16195
P3h3	P3h3	prolyl 3-hydroxylase 3	14789	https://www.ncbi.nlm.nih.gov/gene/?term=14789
Ifi27	Ifi27	interferon, alpha-inducible protein 27	52668	https://www.ncbi.nlm.nih.gov/gene/?term=52668
Pld2	Pld2	phospholipase D2	18806	https://www.ncbi.nlm.nih.gov/gene/?term=18806
Ppib	Ppib	peptidylprolyl isomerase B	19035	https://www.ncbi.nlm.nih.gov/gene/?term=19035
Myc	Myc	myelocytomatosis oncogene	17869	https://www.ncbi.nlm.nih.gov/gene/?term=17869
Rpl35a	Rpl35a	ribosomal protein L35A	57808	https://www.ncbi.nlm.nih.gov/gene/?term=57808
Rps8	Rps8	ribosomal protein S8	20116	https://www.ncbi.nlm.nih.gov/gene/?term=20116
Unc13b	Unc13b	unc-13 homolog B	22249	https://www.ncbi.nlm.nih.gov/gene/?term=22249
Sppl2a	Sppl2a	signal peptide peptidase like 2A	66552	https://www.ncbi.nlm.nih.gov/gene/?term=66552
Cgnl1	Cgnl1	cingulin-like 1	68178	https://www.ncbi.nlm.nih.gov/gene/?term=68178
Cdk5rap1	Cdk5rap1	CDK5 regulatory subunit associated protein 1	66971	https://www.ncbi.nlm.nih.gov/gene/?term=66971
Snap23	Snap23	synaptosomal-associated protein 23	20619	https://www.ncbi.nlm.nih.gov/gene/?term=20619
Litaf	Litaf	LPS-induced TN factor	56722	https://www.ncbi.nlm.nih.gov/gene/?term=56722
Col3a1	Col3a1	collagen, type III, alpha 1	12825	https://www.ncbi.nlm.nih.gov/gene/?term=12825
Tpx2	Tpx2	TPX2, microtubule-associated	72119	https://www.ncbi.nlm.nih.gov/gene/?term=72119
Gas2l3	Gas2l3	growth arrest-specific 2 like 3	237436	https://www.ncbi.nlm.nih.gov/gene/?term=237436
Agtrap	Agtrap	angiotensin II, type I receptor-associated protein	11610	https://www.ncbi.nlm.nih.gov/gene/?term=11610
Lrp5	Lrp5	low density lipoprotein receptor-related protein 5	16973	https://www.ncbi.nlm.nih.gov/gene/?term=16973
Ifit3	Ifit3	interferon-induced protein with tetratricopeptide repeats 3	15959	https://www.ncbi.nlm.nih.gov/gene/?term=15959
Fam214b	Fam214b	family with sequence similarity 214, member B	230088	https://www.ncbi.nlm.nih.gov/gene/?term=230088
Galnt15	Galnt15	polypeptide N-acetylgalactosaminyltransferase 15	78754	https://www.ncbi.nlm.nih.gov/gene/?term=78754
Elovl5	Elovl5	ELOVL family member 5, elongation of long chain fatty acids (yeast)	68801	https://www.ncbi.nlm.nih.gov/gene/?term=68801
Crispld2	Crispld2	cysteine-rich secretory protein LCCL domain containing 2	78892	https://www.ncbi.nlm.nih.gov/gene/?term=78892
Eef1a1	Eef1a1	eukaryotic translation elongation factor 1 alpha 1	13627	https://www.ncbi.nlm.nih.gov/gene/?term=13627
Slc7a11	Slc7a11	solute carrier family 7 (cationic amino acid transporter, y+ system), member 11	26570	https://www.ncbi.nlm.nih.gov/gene/?term=26570
Asap3	Asap3	ArfGAP with SH3 domain, ankyrin repeat and PH domain 3	230837	https://www.ncbi.nlm.nih.gov/gene/?term=230837
Sp100	Sp100	nuclear antigen Sp100	20684	https://www.ncbi.nlm.nih.gov/gene/?term=20684
Perm1	Perm1	PPARGC1 and ESRR induced regulator, muscle 1	74183	https://www.ncbi.nlm.nih.gov/gene/?term=74183
Rpl27a	Rpl27a	ribosomal protein L27A	26451	https://www.ncbi.nlm.nih.gov/gene/?term=26451
Ndn	Ndn	necdin	17984	https://www.ncbi.nlm.nih.gov/gene/?term=17984
Serpinh1	Serpinh1	serine (or cysteine) peptidase inhibitor, clade H, member 1	12406	https://www.ncbi.nlm.nih.gov/gene/?term=12406
Bcam	Bcam	basal cell adhesion molecule	57278	https://www.ncbi.nlm.nih.gov/gene/?term=57278
Krcc1	Krcc1	lysine-rich coiled-coil 1	57896	https://www.ncbi.nlm.nih.gov/gene/?term=57896
Dock1	Dock1	dedicator of cytokinesis 1	330662	https://www.ncbi.nlm.nih.gov/gene/?term=330662
Syne2	Syne2	spectrin repeat containing, nuclear envelope 2	319565	https://www.ncbi.nlm.nih.gov/gene/?term=319565
Parp12	Parp12	poly (ADP-ribose) polymerase family, member 12	243771	https://www.ncbi.nlm.nih.gov/gene/?term=243771
Tek	Tek	TEK receptor tyrosine kinase	21687	https://www.ncbi.nlm.nih.gov/gene/?term=21687
Igfbp5	Igfbp5	insulin-like growth factor binding protein 5	16011	https://www.ncbi.nlm.nih.gov/gene/?term=16011
Mr1	Mr1	major histocompatibility complex, class I-related	15064	https://www.ncbi.nlm.nih.gov/gene/?term=15064
Nid1	Nid1	nidogen 1	18073	https://www.ncbi.nlm.nih.gov/gene/?term=18073
Ednrb	Ednrb	endothelin receptor type B	13618	https://www.ncbi.nlm.nih.gov/gene/?term=13618
Mcm2	Mcm2	minichromosome maintenance complex component 2	17216	https://www.ncbi.nlm.nih.gov/gene/?term=17216
Igfbp7	Igfbp7	insulin-like growth factor binding protein 7	29817	https://www.ncbi.nlm.nih.gov/gene/?term=29817
Ddah2	Ddah2	dimethylarginine dimethylaminohydrolase 2	51793	https://www.ncbi.nlm.nih.gov/gene/?term=51793
Rps5	Rps5	ribosomal protein S5	20103	https://www.ncbi.nlm.nih.gov/gene/?term=20103
Rpn2	Rpn2	ribophorin II	20014	https://www.ncbi.nlm.nih.gov/gene/?term=20014
Rab13	Rab13	RAB13, member RAS oncogene family	68328	https://www.ncbi.nlm.nih.gov/gene/?term=68328
Neu4	Neu4	sialidase 4	241159	https://www.ncbi.nlm.nih.gov/gene/?term=241159
Tram1	Tram1	translocating chain-associating membrane protein 1	72265	https://www.ncbi.nlm.nih.gov/gene/?term=72265
Mtr	Mtr	5-methyltetrahydrofolate-homocysteine methyltransferase	238505	https://www.ncbi.nlm.nih.gov/gene/?term=238505
Smoc1	Smoc1	SPARC related modular calcium binding 1	64075	https://www.ncbi.nlm.nih.gov/gene/?term=64075
Mlph	Mlph	melanophilin	171531	https://www.ncbi.nlm.nih.gov/gene/?term=171531
Sft2d1	Sft2d1	SFT2 domain containing 1	106489	https://www.ncbi.nlm.nih.gov/gene/?term=106489
Dbx2	Dbx2	developing brain homeobox 2	223843	https://www.ncbi.nlm.nih.gov/gene/?term=223843
Rps23	Rps23	ribosomal protein S23	66475	https://www.ncbi.nlm.nih.gov/gene/?term=66475
Clec18a	Clec18a	C-type lectin domain family 18, member A	353287	https://www.ncbi.nlm.nih.gov/gene/?term=353287
Sfxn5	Sfxn5	sideroflexin 5	94282	https://www.ncbi.nlm.nih.gov/gene/?term=94282
Emp2	Emp2	epithelial membrane protein 2	13731	https://www.ncbi.nlm.nih.gov/gene/?term=13731
Tmem164	Tmem164	transmembrane protein 164	209497	https://www.ncbi.nlm.nih.gov/gene/?term=209497
Erbin	Erbin	Erbb2 interacting protein	59079	https://www.ncbi.nlm.nih.gov/gene/?term=59079
Cdh5	Cdh5	cadherin 5	12562	https://www.ncbi.nlm.nih.gov/gene/?term=12562
Nsdhl	Nsdhl	NAD(P) dependent steroid dehydrogenase-like	18194	https://www.ncbi.nlm.nih.gov/gene/?term=18194
Ntsr2	Ntsr2	neurotensin receptor 2	18217	https://www.ncbi.nlm.nih.gov/gene/?term=18217
Lss	Lss	lanosterol synthase	16987	https://www.ncbi.nlm.nih.gov/gene/?term=16987
Gsta4	Gsta4	glutathione S-transferase, alpha 4	14860	https://www.ncbi.nlm.nih.gov/gene/?term=14860
Rp2	Rp2	retinitis pigmentosa 2 homolog	19889	https://www.ncbi.nlm.nih.gov/gene/?term=19889
Scpep1	Scpep1	serine carboxypeptidase 1	74617	https://www.ncbi.nlm.nih.gov/gene/?term=74617
Sbno2	Sbno2	strawberry notch 2	216161	https://www.ncbi.nlm.nih.gov/gene/?term=216161
Pdgfra	Pdgfra	platelet derived growth factor receptor, alpha polypeptide	18595	https://www.ncbi.nlm.nih.gov/gene/?term=18595
Slc2a12	Slc2a12	solute carrier family 2 (facilitated glucose transporter), member 12	353169	https://www.ncbi.nlm.nih.gov/gene/?term=353169
Nfkb1	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	18033	https://www.ncbi.nlm.nih.gov/gene/?term=18033
Selenop	Selenop	selenoprotein P	20363	https://www.ncbi.nlm.nih.gov/gene/?term=20363
Bnip2	Bnip2	BCL2/adenovirus E1B interacting protein 2	12175	https://www.ncbi.nlm.nih.gov/gene/?term=12175
Vamp3	Vamp3	vesicle-associated membrane protein 3	22319	https://www.ncbi.nlm.nih.gov/gene/?term=22319
Serp1	Serp1	stress-associated endoplasmic reticulum protein 1	28146	https://www.ncbi.nlm.nih.gov/gene/?term=28146
Cdc42ep4	Cdc42ep4	CDC42 effector protein (Rho GTPase binding) 4	56699	https://www.ncbi.nlm.nih.gov/gene/?term=56699
Islr	Islr	immunoglobulin superfamily containing leucine-rich repeat	26968	https://www.ncbi.nlm.nih.gov/gene/?term=26968
Retsat	Retsat	retinol saturase (all trans retinol 13,14 reductase)	67442	https://www.ncbi.nlm.nih.gov/gene/?term=67442
Riox2	Riox2	ribosomal oxygenase 2	67014	https://www.ncbi.nlm.nih.gov/gene/?term=67014
Arhgap17	Arhgap17	Rho GTPase activating protein 17	70497	https://www.ncbi.nlm.nih.gov/gene/?term=70497
A230057D06Rik	A230057D06Rik	RIKEN cDNA A230057D06 gene	319893	https://www.ncbi.nlm.nih.gov/gene/?term=319893
Lrrk1	Lrrk1	leucine-rich repeat kinase 1	233328	https://www.ncbi.nlm.nih.gov/gene/?term=233328
Egflam	Egflam	EGF-like, fibronectin type III and laminin G domains	268780	https://www.ncbi.nlm.nih.gov/gene/?term=268780
Palld	Palld	palladin, cytoskeletal associated protein	72333	https://www.ncbi.nlm.nih.gov/gene/?term=72333
Loxl3	Loxl3	lysyl oxidase-like 3	16950	https://www.ncbi.nlm.nih.gov/gene/?term=16950
Lix1l	Lix1l	Lix1-like	280411	https://www.ncbi.nlm.nih.gov/gene/?term=280411
Traf2	Traf2	TNF receptor-associated factor 2	22030	https://www.ncbi.nlm.nih.gov/gene/?term=22030
Ssr4	Ssr4	signal sequence receptor, delta	20832	https://www.ncbi.nlm.nih.gov/gene/?term=20832
Nsmce1	Nsmce1	NSE1 homolog, SMC5-SMC6 complex component	67711	https://www.ncbi.nlm.nih.gov/gene/?term=67711
Dhrs3	Dhrs3	dehydrogenase/reductase (SDR family) member 3	20148	https://www.ncbi.nlm.nih.gov/gene/?term=20148
